id_arrecadacao;id_uf;co_periodo;ANO2;MES;va_icms_primario;va_icms_secundario;va_icms_terciario;va_icms_terciario_atacadista;va_icms_terciario_varejista;va_icms_terciario_transportes;va_icms_terciario_comunicacao;va_icms_terciario_outros;va_icms_energia;va_icms_energia_secundario;va_icms_energia_terciario;va_icms_combustiveis;va_icms_combustiveis_secundario;va_icms_combustiveis_terciario;va_icms_divida_ativa;va_icms_outras;va_icms_total;va_outros_tributos_ipva;va_outros_tributos_itcd;va_outros_tributos_taxas;va_outros_tributos_outros;va_outros_tributos_total;va_receita_tributaria_total
1852;TO;201702;2017;2;2620567;26452986;71515008;19599171;31017175;1321489;15287100;4290071;6829768;6829768;0;66234668;66234668;0;1459970;0;175112971;13759219;982218;3586856;2048982;20377276;195490247
2121;MA;201702;2017;2;2878404;63758110;196921584;75527364;67058126;16117457;34024201;4194435;45030865;205961;44824904;24351187;11911989;12439198;1380650;119683652;454004454;88104197;720158;19412281;6810426;115047064;569051518
2389;PI;201702;2017;2;20268811;44802242;103716210;29322040;51753689;2671822;18792134;1176524;46494419;180752;46313666;96556508;0;96556508;141506;126541;312106240;22658478;829616;15653245;2404540;41545881;353652121
2658;CE;201702;2017;2;244208;158496865;325742145;144268148;103716462;9836506;67489418;431609;115181842;115181842;0;194499394;179266826;15232568;2870593;23207285;820242335;116405211;3265551;1293585;40730;121005078;941247413
2927;RN;201702;2017;2;6837244;63754989;185784653;65020337;74731930;2289965;27146998;16595423;44994723;620532;44374191;98500174;91055678;7444496;0;0;399871783;10622219;1770630;0;0;12392849;412264632
3196;PB;201702;2017;2;518670;56798251;181867626;68008064;79065651;5264148;25839832;3689929;50618982;1236342;49382640;104354727;15932013;88422714;275739;18914006;413348004;20964472;1528785;1401010;3145038;27039306;440387310
3463;PE;201702;2017;2;598308;161318765;612387085;249274634;217589797;16539071;86120283;42863300;120544363;120544363;0;149404530;6967078;142437452;2112343;4927078;1051292472;386137951;4392509;6301170;18385027;415216657;1466509129
3731;AL;201702;2017;2;153761.56;55764922.31;131673582.36;51383485.87;42416700.19;4610371.28;22190411.38;11072613.64;26554934.94;26554934.94;0;72519668.76;72519668.76;0;1248830.35;4015391.19;291931091.47;44604036.68;1006683.76;393095.66;11772560.3;57776376.4;349707467.87
4000;SE;201702;2017;2;11273854;52472870;88953561;30818863;22211861;2921103;22101525;10900208;26011067;24062675;1948391;50742661;48752195;1990465;2032274;1505975;232992264;44804481;1829243;22158;2963549;49619432;282611697
4268;BA;201702;2017;2;5719336;407728146;535826074;184445923;174580773;21405236;115842995;39551144;186659020;177063004;9596015;369467514;346781265;22686248;8283168;33446844;1547130104;92348711;7260814;53923633;272569726;426102886;1973232990
4537;MG;201702;2017;2;16731231;827429041;1167677813;502630374;289036025;44362217;282109615;49539582;475834901;70626006;405208895;764795082;697897756;66897326;15853942;102444788;3370766798;735039638;52065995;154173963;0;941279596;4312046394
4806;ES;201702;2017;2;139674;230472640;247679847;110345684;62705336;17299017;51915020;5414787;86895103;13034265;73860837;138564025;0;138564025;4969844;4845354;713566489;14430929;4118569;24967803;21060829;64578131;778144620
5073;RJ;201702;2017;2;35495133;484850183;1245398178;461940795;255396530;59225462;342953187;125882203;443086115;14126507;428959608;459762321;271465325;188296995;10552847;51801292;2730946074;602085382;56797860;1586644;397250746;1057720634;3788666708
5342;SP;201702;2017;2;34859795;2710004127;4004118487;1809274278;993727107;74337262;965547479;161232358;882405222;1304631;881100590;888395545;701711469;186684075;42565217;513855948;9076204343;2692720823;136490342;396568487;15526571;3241306224;12317510568
5611;PR;201702;2017;2;27794830;315759088;624971006;336343551;105202845;28441176;148746256;6237178;317568674;317568674;0;323356057;157536971;165819086;3543094;431771130;2044763879;511132099;33127376;5038444;237763761;787061680;2831825559
5880;SC;201702;2017;2;6580836;445100047;567447426;249235757;161969772;30644594;97403634;28193667;221389631;221389631;0;306207718;0;306207718;7066555;0;1553792215;94483668;15062740;41476738;0;151023147;1704815362
6149;RS;201702;2017;2;10493940;724116724;891089986;439631668;210305529;17332471;223461340;358976;315935014;5827678;310107336;379604931;335104782;44500148;37119436;80619512;2438979546;140380632;21656009;30818757;0;192855399;2631834945
6417;MS;201702;2017;2;70400199;31640698;265617616;126733547;88452308;4069549;41987117;4375093;50219985;502726;49717258;169243115;6738390;162504725;993446;9616390;597731452;41626423;4791538;3282626;25431350;75131938;672863391
6685;MT;201702;2017;2;67472920;17319643;308063904;39545252;89499850;14319782;45582810;119116210;78421226;23526368;54894858;168670983;7590194;161080789;3518177;163579388;807046241;67888475;5231520;2677744;132412291;208210030;1015256271
6953;GO;201702;2017;2;23382499;181558637;417353046;173052768;131033453;17540369;93393888;2332566;177688212;973213;176714999;305359898;56852310;248507588;5661882;36682645;1147686821;59913243;11283436;29246529;8828831;109272040;1256958862
7222;DF;201702;2017;2;625729;95961219;298992329;106516154;76053346;4184851;106113373;6124603;59942408;59764704;177703;140803280;34341936;106461343;7016719;2454353;605796040;344251435;6759428;5450062;93148;356554074;962350115
243;RO;201703;2017;3;6538569;9816943;134732400;44972171;28335765;5819959;17789201;37815302;19675894;0;19675894;61028740;581831;60446909;1976628;9529212;243298389;32256188;967400;8769655;99337484;141330729;384629118
512;AC;201703;2017;3;64931;21158818;44676590;14252091;17468844;842047;7080855;5032753;14886916;0;14886916;2384265;104431;2279834;955299;0;84126819;7474831;700910;482993;0;8658734;92785553
780;AM;201703;2017;3;62909;216419213;196853776;85276100;67588961;3520505;40468208;0;25902664;25741843;160821;103410399;68225325;35185073;49748699;16023972;608421634;35344789;4609575;6627163;33047933;79629460;688051094
1049;RR;201703;2017;3;38921;19858613;30733532;11543725;13723683;403944;5061288;892;94369;94369;0;71297;0;71297;235738;12844747;63877217;4933870;220131;174640;10724117;16052758;79929975
1318;PA;201703;2017;3;8930610;172529918;247976117;61700259;56516298;22959251;61191829;45608480;81751307;1619616;80131691;227262130;0;227262130;6203755;1830353;746484190;63627526;1427291;66657651;65573630;197286098;943770288
1585;AP;201703;2017;3;335908;7275664;25438037;5787950;12275596;74494;6049876;1250119;21983;8613;13370;14226946;11387717;2839229;29189;0;47327729;18922669;134819;4432471;6631936;30121897;77449626
1853;TO;201703;2017;3;3718277;27555242;71296617;17955399;30919257;1532988;14684019;6204951;12582555;12582555;0;55348962;55348962;0;1542189;0;172043844;16424507;1558009;3927705;2527589;24437811;196481656
2122;MA;201703;2017;3;5785802;58222913;202148655;78205167;66264769;15659690;35822423;6196604;38835387;226891;38608496;43483150;30739270;12743880;1934064;125245215;475655190;60723876;1023789;20902926;7947371;90597965;566253155
2390;PI;201703;2017;3;20982236;39752920;91730795;27570551;42223839;1997786;18990026;948591;26840056;105292;26734763;84003830;0;84003830;124795;72880;263507516;29151844;833760;17930135;3025459;50941199;314448716
2659;CE;201703;2017;3;400215;156331204;336076728;151900856;108088066;9822760;65872483;392562;116293385;116293385;0;193532316;180794268;12738047;3433481;22416633;828483965;111883709;3787504;1449545;231432;117352192;945836157
2928;RN;201703;2017;3;7950948;62148477;207357632;71823275;83734063;2537605;28271838;20990851;44559155;1071143;43488012;92566770;86092906;6473864;0;0;414582982;37693515;1145528;0;0;38839043;453422025
3197;PB;201703;2017;3;506116;54332479;186558421;72489036;78403404;5431448;26540056;3694475;47057392;334549;46722843;93334605;14397076;78937528;372200;19860700;402021915;33223539;2788371;3340816;3637005;42989732;445011647
3464;PE;201703;2017;3;713521;167394793;602594504;258873413;198586740;16903673;76993282;51237396;122980432;122980432;0;233125122;28302165;204822957;2309641;9027397;1138145410;169411483;6089684;7564618;18006322;201072107;1339217517
3732;AL;201703;2017;3;275958.52;52844794.27;126576755.81;47812137.22;42864330.72;4087059.02;20403551.49;11409677.36;25295366.36;25295366.36;0;76225398.25;76225398.25;0;1449226.9;4157854.3;286825354.41;26675360.65;1081469.3;469839.81;7689805.07;35916474.83;322741829.24
4001;SE;201703;2017;3;11419453;54984861;124813625;32204215;41627737;2827729;19742004;28411938;25396632;23416299;1980332;42632718;41078338;1554380;2168281;1467130;262882702;14992842;3919364;32762;2854614;21799584;284682286
4269;BA;201703;2017;3;6744430;420269887;655536592;247033938;233196224;22121035;110401428;42783965;156054698;152918104;3136593;329280367;296941102;32339265;7313964;40556314;1615756256;75810552;10527326;51537424;271843005;409718309;2025474565
4538;MG;201703;2017;3;12237986;867196181;1224531981;537229329;306223007;43594682;288278922;49206041;476722528;69559020;407163508;745474909;678907659;66567250;28406177;122467371;3477037133;797811762;73600974;270004942;0;1141417678;4618454811
4807;ES;201703;2017;3;192966;211015062;240861154;103248539;53351697;49011219;19213329;16036367;84847978;12727196;72120781;122047841;0;122047841;4682390;4716912;668364305;36816561;4697814;40440624;22901799;104856800;773221105
5074;RJ;201703;2017;3;36147824;545234920;1199756602;469834988;239988599;57108288;316354403;116470322;329549148;17990624;311558523;253120178;126043377;127076800;10628933;73200167;2447637774;424471119;70718411;2521048;376828805;874539384;3322177159
5343;SP;201703;2017;3;50577778;3720276895;4366871532;2118541273;796342555;329717691;945340389;176929622;796894812;898395;795996416;1633949453;1435761489;198187964;53581116;654317456;11276469044;2140554057;179770543;499695158;17348479;2837368239;14113837284
5612;PR;201703;2017;3;41315642;320475259;643457658;352103533;99897837;28329694;157050783;6075811;325522334;325522334;0;386936943;204371722;182565221;5958094;431485841;2155151771;580313639;24075832;6542474;229260344;840192289;2995344060
5881;SC;201703;2017;3;6428894;450126862;550338834;256238954;133579998;30300112;106125177;24094592;217125676;217125676;0;304794901;0;304794901;10553010;0;1539368180;160634153;22701126;62546026;0;245881306;1785249487
6150;RS;201703;2017;3;16898053;706439727;858291794;420442350;201702054;17305239;218333164;508986;340778950;8250097;332528852;401949542;353079777;48869764;39525290;97486436;2461369795;301239238;36062899;32731325;0;370033463;2831403258
6418;MS;201703;2017;3;117855068;33842152;273085063;131127673;89582140;4275165;43336210;4763873;46698045;489552;46208492;199861257;6289676;193571580;940936;12980044;685262568;50046245;10492061;4492095;36989127;102019529;787282097
6686;MT;201703;2017;3;73759894;19876357;317295927;36495672;89973359;18270712;44168564;128387620;75701771;22710531;52991240;172626607;7768197;164858410;5420612;251735112;916416280;98292446;12991055;4082882;192051506;307417889;1223834169
6954;GO;201703;2017;3;24639384;193061546;416063331;173250492;127033802;18906402;95097742;1774891;141022390;940583;140081807;314344789;65604645;248740143;17586131;44881210;1151598784;92210251;29428238;29711473;8234262;159584226;1311183010
7223;DF;201703;2017;3;791789;97876347;279827577;97407238;62844289;4864028;110437710;4274310;62561745;62489834;71911;145866773;30290771;115576002;9230010;3593102;599747347;128523728;8895740;5875443;74794;143369706;743117053
244;RO;201704;2017;4;5305804;12013328;134164264;40792884;29768648;4603772;19001788;39997169;21033012;0;21033012;58322474;2399942;55922532;1415334;6138168;238392388;23688609;721008;7282077;78527781;110219477;348611865
513;AC;201704;2017;4;112942;25068882;44840300;15664133;16375625;912229;7740899;4147414;5902566;0;5902566;2960692;136465;2824227;583355;0;79468737;6824983;132195;293238;0;7250416;86719153
781;AM;201704;2017;4;106379;223800882;202893457;86338259;69430106;7096695;40028395;0;30993030;30840337;152692;159805501;94433185;65372316;4241788;9677280;631518320;27869252;654076;6259989;50878557;85661874;717180194
1050;RR;201704;2017;4;33570;24847045;28267568;11174732;11701730;245554;5144614;938;57798;57798;0;39029;192;38837;380326;11407707;65033043;5124480;113283;121023;5630973;10989759;76022802
1319;PA;201704;2017;4;8090786;203921778;279315130;76354561;60611940;22484769;61220991;58642869;84056888;1483494;82573394;254033162;0;254033162;5493980;1110170;836021894;43016808;1013915;51413312;97415558;192859593;1028881487
1586;AP;201704;2017;4;392219;10333522;28877888;8258464;13162145;61698;6226512;1169068;34274;31134;3140;31211292;18869511;12341781;29046;0;70878243;4489159;18690;7097550;37466673;49072073;119950317
1854;TO;201704;2017;4;4593029;30383550;74941157;21736940;31743155;1847754;14756586;4856720;17417165;17417165;0;86212657;86212657;0;1328716;0;214876275;15767459;1099373;3206018;2662770;22735621;237611897
2123;MA;201704;2017;4;2936860;57482922;213637837;88776272;68930367;19260238;31913683;4757274;43585900;279605;43306294;30144014;9007216;21136797;1376729;119742808;468907071;44234557;763381;16276871;5178824;66453634;535360706
2391;PI;201704;2017;4;19269624;41481978;99695507;33878988;42357246;2681698;19632057;1145515;30897223;391131;30506092;102680988;0;102680988;155537;72905;294253764;23879502;915891;14464368;2666932;41926695;336180460
2660;CE;201704;2017;4;302202;159519152;349967861;167359917;108296397;10277833;63567794;465918;110410064;110410064;0;204450143;190024743;14425400;2788219;23505948;850943592;94670792;3875578;1135545;224130;99906046;950849639
2929;RN;201704;2017;4;8198254;69247854;195678479;71505409;76779232;2555498;27661933;17176407;46143111;1048961;45094150;92243214;85232849;7010365;0;0;411510912;36681493;941880;0;0;37623373;449134285
3198;PB;201704;2017;4;454067;63288800;189364705;79421586;73064956;6095688;27175171;3607302;55061586;351101;54710484;96050160;7980537;88069622;207086;20587369;425013776;25490781;1704161;1869864;4764008;33828816;458842592
3465;PE;201704;2017;4;836432;183431638;627970135;268753890;218613839;18364038;75114239;47124129;131622494;131622494;0;142300038;26641027;115659011;2211270;1818641;1090190648;133966603;6249891;7803030;17230247;165249771;1255440419
3733;AL;201704;2017;4;479991.24;57404573.06;138727892.82;58549107.94;42946303.2;4445054.66;21884388.77;10903038.25;35667931.26;35667931.26;0;76856769.98;76856769.98;0;1177676.26;5003306.98;315318141.6;26218204.98;595951.17;343699.75;6665516.09;33823371.99;349141513.59
4002;SE;201704;2017;4;10364630;74078905;109519070;35344747;32529544;2981800;18668132;19994845;28006640;26076900;1929740;41903613;40160942;1742671;1870959;1510065;267253886;12338092;1393180;27906;2957366;16716545;283970431
4270;BA;201704;2017;4;6441142;437601433;711680519;281480934;225148863;21745571;136864102;46441046;197528899;192996281;4532618;443463918;419641115;23822803;7544739;28809019;1833069673;90842105;7448082;53751759;271306409;423348356;2256418029
4539;MG;201704;2017;4;10527055;931552130;1347402389;621157724;344368245;44799946;289218911;47857563;498482250;57304285;441177965;858039564;781882347;76157217;14198829;35527580;3695729797;242475226;50967361;159402643;0;452845230;4148575027
4808;ES;201704;2017;4;863219;220192423;310650175;119173960;60501161;19751858;52523351;58699842;95129901;14269485;80860416;95768057;0;95768057;8631661;5174968;736410407;105782842;5694257;57743426;3724013;172944540;909354948
5075;RJ;201704;2017;4;22032899;511414258;1328167621;547698515;261252211;61129493;339180391;118907009;578737561;22510616;556226945;383948930;260576523;123372406;12804429;87349789;2924455491;251331699;55571892;2395207;443558797;752857597;3677313089
5344;SP;201704;2017;4;45997844;3647729035;4293359080;2162425109;782127397;231368264;948010181;169428127;926440380;1117505;925322874;1385939464;1183922401;202017062;34948737;611302223;10945716766;553343656;155721407;423173677;16762521;1149001262;12094718028
5613;PR;201704;2017;4;58186375;363335541;703770466;413580614;99167503;32293090;151675520;7053739;350841198;350841198;0;477334146;294246449;183087697;2992113;486430718;2442890557;143434286;27400886;5097053;149300949;325233174;2768123731
